date,artist,track title,album title,reason_start,reason_end,skipped,seconds played
2024-08-20,Post Malone,Hide My Gun (Feat. HARDY),F-1 Trillion: Long Bed,fwdbtn,fwdbtn,True,1.0
2024-08-20,Post Malone,Right About You,F-1 Trillion: Long Bed,fwdbtn,fwdbtn,True,1.0
2024-08-20,Post Malone,M-E-X-I-C-O (Feat. Billy Strings),F-1 Trillion: Long Bed,fwdbtn,fwdbtn,True,1.0
2024-08-20,Post Malone,Yours,F-1 Trillion: Long Bed,fwdbtn,trackdone,False,199.0
2024-08-20,Post Malone,Fallin’ In Love,F-1 Trillion: Long Bed,trackdone,trackdone,False,171.0
2024-08-20,Post Malone,Dead At The Honky Tonk,F-1 Trillion: Long Bed,trackdone,trackdone,False,213.0
2024-08-20,Post Malone,Killed A Man,F-1 Trillion: Long Bed,trackdone,trackdone,False,186.0
2024-08-20,Post Malone,Ain’t How It Ends,F-1 Trillion: Long Bed,trackdone,trackdone,False,202.0
2024-08-20,Post Malone,Hey Mercedes,F-1 Trillion: Long Bed,trackdone,trackdone,False,203.0
2024-08-21,Post Malone,Go To Hell,F-1 Trillion: Long Bed,trackdone,logout,False,125.0
2024-08-21,Post Malone,Two Hearts,F-1 Trillion: Long Bed,fwdbtn,fwdbtn,True,98.0
2024-08-21,Post Malone,Who Needs You,F-1 Trillion: Long Bed,fwdbtn,fwdbtn,True,3.0
2024-08-21,Post Malone,Back To Texas,F-1 Trillion: Long Bed,fwdbtn,endplay,True,1.0
2024-08-21,Post Malone,Losers (Feat. Jelly Roll),F-1 Trillion,fwdbtn,trackdone,False,209.0
2024-08-21,Mark Ambor,Someone That's Better,Rockwood,trackdone,endplay,True,127.0
2024-08-21,Post Malone,Wrong Ones (Feat. Tim McGraw),F-1 Trillion,playbtn,endplay,True,8.0
2024-08-21,Mark Ambor,Someone That's Better,Rockwood,clickrow,trackdone,False,133.0
2024-08-21,Mark Ambor,Under the Willow,Rockwood,trackdone,trackdone,False,86.0
2024-08-21,Mark Ambor,My Love!,Rockwood,trackdone,endplay,True,214.0
2024-08-21,Wild Rivers,Never Better,Never Better,trackdone,trackdone,False,324.0
2024-08-21,Noah Kahan,She Calls Me Back (with Kacey Musgraves),Stick Season,trackdone,trackdone,False,244.0
2024-08-21,St. Lundi,Nights Like This,Nights Like This,fwdbtn,fwdbtn,True,1.0
2024-08-21,Will Linley,Just Because I Called You,Just Because I Called You,trackdone,fwdbtn,True,30.0
2024-08-21,James Bay,Up All Night (with The Lumineers & Noah Kahan),Up All Night,fwdbtn,fwdbtn,True,2.0
2024-08-21,Michael Marcagi,Scared To Start,Scared To Start,fwdbtn,fwdbtn,True,1.0
2024-08-21,Matt Hansen,strangers again,strangers again,fwdbtn,fwdbtn,True,3.0
2024-08-21,Noah Kahan,Dial Drunk (with Post Malone),Dial Drunk (with Post Malone),fwdbtn,fwdbtn,True,1.0
2024-08-21,Henrik,All to myself,All to myself,fwdbtn,fwdbtn,True,1.0
2024-08-21,Mark Ambor,Company,Company,fwdbtn,fwdbtn,True,1.0
2024-08-21,Stephen Dawes,Cherry Red,Cherry Red,fwdbtn,fwdbtn,True,1.0
2024-08-21,Zach Bryan,Pink Skies,Pink Skies,fwdbtn,fwdbtn,True,1.0
2024-08-21,Matt Hansen,something to remember,something to remember,fwdbtn,fwdbtn,True,2.0
2024-08-21,Noah Kahan,New Perspective,Stick Season,fwdbtn,fwdbtn,True,1.0
2024-08-21,King Leer,big big love,big big love,fwdbtn,fwdbtn,True,1.0
2024-08-21,Mark Ambor,The Long Way,The Long Way,fwdbtn,fwdbtn,True,1.0
2024-08-21,Chance Peña,Is What It Is,Is What It Is,fwdbtn,fwdbtn,True,4.0
2024-08-21,Henry Moodie,"right person, wrong time","right person, wrong time",fwdbtn,fwdbtn,True,2.0
2024-08-21,Gracie Abrams,Close To You,The Secret of Us,fwdbtn,trackdone,False,226.0
2024-08-21,Noah Kahan,All My Love,Stick Season,trackdone,trackdone,False,252.0
2024-08-22,MYFEVER,Matinee,Escapism,trackdone,trackdone,False,219.0
2024-08-22,Mark Ambor,Curls In the Wind,Curls In the Wind,trackdone,fwdbtn,True,87.0
2024-08-22,asiris,miramar,miramar,fwdbtn,fwdbtn,True,1.0
2024-08-22,Mackenzy Mackay,The One That You Call,The One That You Call,fwdbtn,fwdbtn,True,8.0
2024-08-22,Darren Kiely,Avalon,Avalon,fwdbtn,fwdbtn,True,1.0
2024-08-22,Noah Kahan,Homesick,Stick Season,fwdbtn,fwdbtn,True,1.0
2024-08-22,Benson Boone,Be Someone,Fireworks & Rollerblades,fwdbtn,fwdbtn,True,2.0
2024-08-22,Mark Ambor,Don't You Worry,Don't You Worry,fwdbtn,trackdone,False,162.0
2024-08-22,GRAHAM,Call my name,Call my name,trackdone,trackdone,False,146.0
2024-08-22,BYRNE,Make a Sound,Make a Sound,trackdone,trackdone,False,182.0
2024-08-22,Khalid,Heatstroke,Sincere,trackdone,trackdone,False,235.0
2024-08-22,Dan Mills,Sandy,Something Good,trackdone,logout,False,48.0
2024-08-22,Smallpools,Night Shift,Night Shift,playbtn,trackdone,False,200.0
2024-08-22,Ariana Grande,supernatural (with Troye Sivan),eternal sunshine,trackdone,fwdbtn,True,9.0
2024-08-22,Taylor Swift,Fortnight (feat. Post Malone),THE TORTURED POETS DEPARTMENT,fwdbtn,fwdbtn,True,1.0
2024-08-22,Benson Boone,Slow It Down,Fireworks & Rollerblades,fwdbtn,fwdbtn,True,1.0
2024-08-22,Billie Eilish,BIRDS OF A FEATHER,HIT ME HARD AND SOFT,fwdbtn,fwdbtn,True,1.0
2024-08-22,The Band CAMINO,Nostalgia,Bruises,fwdbtn,endplay,True,42.0
2024-08-22,The Wldlfe,Wreck My Life,"Heaven is a place, 2024",clickrow,trackdone,False,296.0
2024-08-22,The Wldlfe,Write A Song About It,"Heaven is a place, 2024",trackdone,backbtn,True,111.0
2024-08-22,The Wldlfe,Wreck My Life,"Heaven is a place, 2024",backbtn,trackdone,False,168.0
2024-08-22,The Wldlfe,Write A Song About It,"Heaven is a place, 2024",trackdone,trackdone,False,158.0
2024-08-22,The Wldlfe,Real Estate,"Heaven is a place, 2024",trackdone,trackdone,False,170.0
2024-08-22,The Wldlfe,Here We Go Again,"Heaven is a place, 2024",trackdone,trackdone,False,164.0
2024-08-22,The Wldlfe,Heaven is a place,"Heaven is a place, 2024",trackdone,trackdone,False,248.0
2024-08-22,The Wldlfe,What If You Change?,"Heaven is a place, 2024",trackdone,trackdone,False,206.0
2024-08-22,The Wldlfe,Growing Up Song,"Heaven is a place, 2024",trackdone,endplay,True,55.0
2024-08-22,Wild Rivers,Never Better,Never Better,fwdbtn,fwdbtn,True,21.0
2024-08-22,Fly By Midnight,The Weather,The Weather,fwdbtn,fwdbtn,True,1.0
2024-08-22,NIGHTBREAKERS,Apartment,Apartment,fwdbtn,trackdone,False,179.0
2024-08-22,Hotel Apache,Stay,I'll Explain Later,trackdone,trackdone,False,208.0
2024-08-22,Smallpools,Motorbike (Wild Ones),Motorbike (Wild Ones),trackdone,trackdone,False,169.0
2024-08-22,A Story Told,Choked Up,Mundane Magic,trackdone,trackdone,False,67.0
2024-08-22,Wild Rivers,Hardly Ever,Never Better,trackdone,trackdone,False,159.0
2024-08-22,Fly By Midnight,Try,Try,trackdone,trackdone,False,137.0
2024-08-23,Honestly,< Lovers,"Inside Your Eyes, Without You Beside Me (Extended)",trackdone,unexpected-exit-while-paused,False,148.0
2024-08-23,Honestly,< Lovers,"Inside Your Eyes, Without You Beside Me (Extended)",appload,endplay,True,6.0
2024-08-23,Thisizlondon,PINACOLADA,PINACOLADA,playbtn,fwdbtn,True,91.0
2024-08-23,Dylan Marlowe,Heart Brakes,Heart Brakes,fwdbtn,fwdbtn,True,5.0
2024-08-23,Vicetone,Little Bit Of Your Light,Little Bit Of Your Light,fwdbtn,fwdbtn,True,2.0
2024-08-23,Mura Masa,Shuf (Adore U),Curve 1,fwdbtn,fwdbtn,True,2.0
2024-08-23,Neon Trees,Cruel Intentions,Cruel Intentions,fwdbtn,fwdbtn,True,2.0
2024-08-23,Yoke Lore,The Score,The Score,fwdbtn,backbtn,True,2.0
2024-08-23,Neon Trees,Cruel Intentions,Cruel Intentions,backbtn,fwdbtn,True,11.0
2024-08-23,Yoke Lore,The Score,The Score,fwdbtn,trackdone,False,194.0
2024-08-23,Mark Ambor,Someone That's Better,Rockwood,trackdone,trackdone,False,133.0
2024-08-23,Chase Rice,Haw River,Haw River,trackdone,fwdbtn,True,10.0
2024-08-23,The Fray,Don't Look Down,Don't Look Down,fwdbtn,trackdone,False,198.0
2024-08-23,Zedd,Lucky (feat. Remi Wolf),Lucky (feat. Remi Wolf),trackdone,fwdbtn,True,47.0
2024-08-23,flor,Painted,Painted,fwdbtn,fwdbtn,True,4.0
2024-08-23,Virginia To Vegas,more often than not,more often than not,fwdbtn,fwdbtn,True,3.0
2024-08-23,Benson Boone,Pretty Slowly,Pretty Slowly,fwdbtn,fwdbtn,True,2.0
2024-08-23,Cheat Codes,Bloom,Bloom,fwdbtn,fwdbtn,True,2.0
2024-08-23,DVBBS,Smile,Smile,fwdbtn,fwdbtn,True,2.0
2024-08-23,Del Water Gap,"Purple Teeth, The Bravery",I Miss You Already + I Haven’t Left Yet - Deluxe,fwdbtn,fwdbtn,True,3.0
2024-08-23,Valley,Let It Rain,Let It Rain,fwdbtn,fwdbtn,True,4.0
2024-08-23,Petit Biscuit,The Forest,The Forest,fwdbtn,fwdbtn,True,2.0
2024-08-23,Luke Bryan,Closing Time In California,Closing Time In California,fwdbtn,fwdbtn,True,3.0
2024-08-23,COIN,Slack,Slack,fwdbtn,fwdbtn,True,15.0
2024-08-23,Shallou,I Just Wanted to Dance,I Just Wanted to Dance,fwdbtn,fwdbtn,True,5.0
2024-08-23,Kelsea Ballerini,Sorry Mom,Sorry Mom,fwdbtn,fwdbtn,True,18.0
2024-08-23,Coldplay,WE PRAY,WE PRAY,fwdbtn,fwdbtn,True,7.0
2024-08-23,asiris,baggy t-shirt,baggy t-shirt,fwdbtn,fwdbtn,True,88.0
2024-08-23,Hippo Campus,Forget It,Forget It,fwdbtn,fwdbtn,True,20.0
2024-08-23,The Wldlfe,Here We Go Again,"Heaven is a place, 2024",fwdbtn,trackdone,False,164.0
2024-08-23,Post Malone,Missin’ You Like This (Feat. Luke Combs),F-1 Trillion,trackdone,trackdone,False,223.0
2024-08-25,San Holo,disappear,disappear,trackdone,unexpected-exit-while-paused,False,44.0
2024-08-25,A.J. & Big Justice,We Bring The BOOM!,We Bring The BOOM!,clickrow,logout,False,31.0
2024-08-27,Olivia Rodrigo,get him back!,GUTS,playbtn,fwdbtn,True,4.0
2024-08-27,Lizzy McAlpine,ceilings,five seconds flat,fwdbtn,fwdbtn,True,2.0
2024-08-27,Sabrina Carpenter,Feather,emails i can’t send fwd:,fwdbtn,fwdbtn,True,2.0
2024-08-27,Mark Ambor,Good To Be,Rockwood,fwdbtn,fwdbtn,True,1.0
2024-08-27,The Wldlfe,Wreck My Life,"Heaven is a place, 2024",fwdbtn,trackdone,False,168.0
2024-08-27,Benson Boone,Beautiful Things,Fireworks & Rollerblades,trackdone,fwdbtn,True,6.0
2024-08-27,Chappell Roan,After Midnight,The Rise and Fall of a Midwest Princess,fwdbtn,fwdbtn,True,1.0
2024-08-27,Camila Cabello,HOT UPTOWN (feat. Drake),"C,XOXO",fwdbtn,fwdbtn,True,1.0
2024-08-27,Wild Rivers,Don't,Don't,fwdbtn,fwdbtn,True,7.0
2024-08-27,Lostboycrow,Strawberry Sunscreen,Valleyheart,fwdbtn,fwdbtn,True,2.0
2024-08-27,Knox,"Me, Myself & Your Eyes","Me, Myself & Your Eyes",fwdbtn,trackdone,False,163.0
2024-08-27,The Band CAMINO,I Think I Like You,The Band CAMINO,trackdone,trackdone,False,183.0
2024-08-27,Adam Turley,I Like That,COLOR,trackdone,trackdone,False,150.0
2024-08-27,The Band CAMINO,Someone Who’s Trying,Bruises,trackdone,trackdone,False,264.0
2024-08-27,LANY,No,a beautiful blur,trackdone,fwdbtn,True,128.0
2024-08-27,Noah Kahan,Bury Me,I Was / I Am,fwdbtn,fwdbtn,True,1.0
2024-08-27,Baby Keem,16,The Melodic Blue,fwdbtn,fwdbtn,True,1.0
2024-08-27,Giveon,Stuck On You,When It's All Said And Done... Take Time,fwdbtn,fwdbtn,True,1.0
2024-08-27,ASTN,Happier Than Ever,Happier Than Ever,fwdbtn,fwdbtn,True,2.0
2024-08-27,Yoke Lore,Beige,Goodpain,fwdbtn,fwdbtn,True,2.0
2024-08-27,Tyla,Truth or Dare,TYLA,fwdbtn,fwdbtn,True,1.0
2024-08-27,Myles Smith,Stargazing,Stargazing,fwdbtn,fwdbtn,True,2.0
2024-08-27,Clinton Kane,CHICKEN TENDIES,MAYBE SOMEDAY IT'LL ALL BE OK,fwdbtn,fwdbtn,True,1.0
2024-08-27,Post Malone,Chemical,Chemical,fwdbtn,fwdbtn,True,3.0
2024-08-27,Chris Brown,Next To You (feat. Justin Bieber),F.A.M.E. (Expanded Edition),fwdbtn,fwdbtn,True,1.0
2024-08-27,Maroon 5,She Will Be Loved - Radio Mix,Songs About Jane: 10th Anniversary Edition,fwdbtn,fwdbtn,True,1.0
2024-08-27,Mark Ambor,Belong Together,Rockwood,fwdbtn,fwdbtn,True,1.0
2024-08-27,Shaboozey,A Bar Song (Tipsy),"Where I've Been, Isn't Where I'm Going",fwdbtn,fwdbtn,True,1.0
2024-08-27,Hozier,Too Sweet,Unreal Unearth: Unheard,fwdbtn,fwdbtn,True,1.0
2024-08-27,Sabrina Carpenter,Espresso,Espresso,fwdbtn,endplay,True,13.0
2024-08-27,Midnight Kids,Find Our Way (feat. klei),Find Our Way (feat. klei),playbtn,endplay,True,13.0
2024-08-27,Elderbrook,Places,Places,playbtn,fwdbtn,True,4.0
2024-08-27,Seven Lions,Easy Lover (feat. Hilda),Easy Lover,fwdbtn,fwdbtn,True,3.0
2024-08-27,Audien,One Last Dance,One Last Dance,fwdbtn,fwdbtn,True,2.0
2024-08-27,The Chainsmokers,Bad Advice,No Hard Feelings,fwdbtn,backbtn,True,1.0
2024-08-27,Audien,One Last Dance,One Last Dance,backbtn,fwdbtn,True,2.0
2024-08-27,The Chainsmokers,Bad Advice,No Hard Feelings,fwdbtn,endplay,True,11.0
2024-08-27,Soar,Said & Done,Said & Done,playbtn,fwdbtn,True,90.0
2024-08-27,Seven Lions,First Time (feat. Dylan Matthew),First Time (feat. Dylan Matthew),fwdbtn,fwdbtn,True,137.0
2024-08-27,Blackmill,Let It Be (feat. Veela),Miracle,fwdbtn,fwdbtn,True,1.0
2024-08-27,Afinity,Getaway,LUNAR-1,fwdbtn,fwdbtn,True,1.0
2024-08-27,SLANDER,Love Is Gone,Love Is Gone,fwdbtn,trackdone,False,256.0
2024-08-27,Dabin,Hollow,Hollow,trackdone,trackdone,False,240.0
2024-08-27,San Holo,Light,Light,trackdone,fwdbtn,True,169.0
2024-08-27,Seven Lions,Rush Over Me (feat. HALIENE),10 Years of Seven Lions,fwdbtn,fwdbtn,True,1.0
2024-08-27,The Chainsmokers,Don't Let Me Down (feat. Daya) - Illenium Remix,Don't Let Me Down (Remixes) (feat. Daya),fwdbtn,fwdbtn,True,4.0
2024-08-27,Seven Lions,Another Me (with Dylan Matthew),Another Me (with Dylan Matthew),fwdbtn,fwdbtn,True,1.0
2024-08-27,Seven Lions,Worlds Apart (feat. Kerli),10 Years of Seven Lions,fwdbtn,fwdbtn,True,1.0
2024-08-27,Seven Lions,Strangers,Worlds Apart,fwdbtn,fwdbtn,True,1.0
2024-08-27,Seven Lions,Freesol,Where I Won't Be Found,fwdbtn,fwdbtn,True,5.0
2024-08-27,Dabin,When This Is Over,Between Broken,fwdbtn,fwdbtn,True,5.0
2024-08-27,CHPTR.,Run To You,Run To You,fwdbtn,fwdbtn,True,1.0
2024-08-27,Seven Lions,Stop Thinking (feat. Lights),Beyond The Veil,fwdbtn,fwdbtn,True,1.0
2024-08-27,Seven Lions,Every Time (feat. So Below),Every Time (feat. So Below),fwdbtn,fwdbtn,True,2.0
2024-08-27,Seven Lions,Days to Come (feat. Fiora),Days To Come EP,fwdbtn,fwdbtn,True,1.0
2024-08-27,Seven Lions,Only Now (feat. Tyler Graves),Only Now (feat. Tyler Graves),fwdbtn,trackdone,False,211.0
2024-08-27,ILLENIUM,Fractures,Awake,trackdone,trackdone,False,245.0
2024-08-27,ILLENIUM,From the Ashes,From The Ashes,trackdone,trackdone,False,254.0
2024-08-27,Seven Lions,Cold Skin - MitiS Remix,Cold Skin (The Remixes),trackdone,trackdone,False,237.0
2024-08-28,NURKO,Evergreen,United,trackdone,unexpected-exit-while-paused,False,77.0
2024-08-28,Sandro Cavazza,Used To - Ruhde Remix,Remixes,playbtn,fwdbtn,True,6.0
2024-08-28,Said The Sky,Spider,Sentiment,fwdbtn,fwdbtn,True,1.0
2024-08-28,Hoang,Hard Part's Over,Hard Part's Over,fwdbtn,fwdbtn,True,1.0
2024-08-28,Y.V.E. 48,Still Think About It,Still Think About It,fwdbtn,fwdbtn,True,1.0
2024-08-28,SABAI,Million Days,Million Days,fwdbtn,fwdbtn,True,1.0
2024-08-28,Bajillionaire,Sleepwalking,Sleepwalking,fwdbtn,fwdbtn,True,1.0
2024-08-28,Big Wild,Crickets,Invincible EP,fwdbtn,backbtn,True,1.0
2024-08-28,Bajillionaire,Sleepwalking,Sleepwalking,backbtn,fwdbtn,True,6.0
2024-08-28,Big Wild,Crickets,Invincible EP,fwdbtn,endplay,True,4.0
2024-08-28,pj frantz,waves,waves,clickrow,endplay,True,45.0
2024-08-28,Smallpools,Night Shift,Night Shift,clickrow,endplay,True,192.0
2024-08-28,Smallpools,Paperweight,Paperweight,clickrow,trackdone,False,160.0
2024-08-28,Smallpools,Night Shift,Night Shift,trackdone,trackdone,False,200.0
2024-08-28,Smallpools,Fake a Happy Face!,Fake a Happy Face!,trackdone,trackdone,False,232.0
2024-08-28,Smallpools,Socio-Empath,Socio-Empath,trackdone,trackdone,False,202.0
2024-08-28,Smallpools,"Be Kind, Rewind","Be Kind, Rewind",trackdone,trackdone,False,219.0
2024-08-28,Smallpools,Swayze,Paperweight,trackdone,trackdone,False,167.0
2024-08-28,Smallpools,Caller ID,Paperweight,trackdone,trackdone,False,204.0
2024-08-28,Smallpools,Motorbike (Wild Ones),Motorbike (Wild Ones),trackdone,trackdone,False,169.0
2024-08-28,Alan Gogoll,Eloquent Frog,Anuenue Guitar Pieces,playbtn,fwdbtn,True,2.0
2024-08-28,Taylor Swift,Innocent,Speak Now,fwdbtn,fwdbtn,True,1.0
2024-08-28,Panic! At The Disco,Girls / Girls / Boys,"Too Weird to Live, Too Rare to Die!",fwdbtn,fwdbtn,True,1.0
2024-08-28,The Japanese House,Something Has to Change,Chewing Cotton Wool,fwdbtn,fwdbtn,True,1.0
2024-08-28,The Maine,Taxi,Lovely Little Lonely,fwdbtn,backbtn,True,1.0
2024-08-28,The Japanese House,Something Has to Change,Chewing Cotton Wool,backbtn,trackdone,False,165.0
2024-08-28,The Maine,Taxi,Lovely Little Lonely,trackdone,fwdbtn,True,12.0
2024-08-28,Taylor Swift,Red,Red,fwdbtn,fwdbtn,True,1.0
2024-08-28,Rainbow Kitten Surprise,That's My Shit,Seven + Mary,fwdbtn,fwdbtn,True,2.0
2024-08-28,S O U N D S,Work This Out,Work This Out,fwdbtn,fwdbtn,True,1.0
2024-08-28,Serenity Music Relaxation,Music Therapy 679,Zen Meditation Music 111: Relaxing Flute Piano Songs with Sounds of Nature for Yoga Relaxation Meditation Sleep Well & Anxiety Stress Free,fwdbtn,fwdbtn,True,1.0
2024-08-28,Twenty One Pilots,Screen - Bonus Commentary,Vessel,fwdbtn,fwdbtn,True,2.0
2024-08-28,Healing Meditation Zone,Deep Sleep Music 556,Zen Meditation Music 111: Relaxing Flute Piano Songs with Sounds of Nature for Yoga Relaxation Meditation Sleep Well & Anxiety Stress Free,fwdbtn,fwdbtn,True,2.0
2024-08-28,Ludovico Einaudi,Run,In A Time Lapse,fwdbtn,fwdbtn,True,1.0
2024-08-28,The Backseat Lovers,Snowbank Blues,Waiting to Spill,fwdbtn,fwdbtn,True,2.0
2024-08-28,Alan Gogoll,Grizzly Caterpillar,Mulberry Mouse,fwdbtn,fwdbtn,True,1.0
2024-08-28,USS (Ubiquitous Synergy Seeker),Big Life (26 Letters),Big Life (26 Letters),fwdbtn,fwdbtn,True,3.0
2024-08-28,Ludovico Einaudi,Petricor,Elements,fwdbtn,backbtn,True,1.0
2024-08-28,USS (Ubiquitous Synergy Seeker),Big Life (26 Letters),Big Life (26 Letters),backbtn,trackdone,False,184.0
2024-08-28,Ludovico Einaudi,Petricor,Elements,trackdone,fwdbtn,True,83.0
2024-08-28,The National Parks,History Channel,History Channel,fwdbtn,fwdbtn,True,1.0
2024-08-28,7clouds,Dreaming,Dreaming,fwdbtn,fwdbtn,True,2.0
2024-08-28,Twenty One Pilots,Holding on to You,Vessel,fwdbtn,fwdbtn,True,2.0
2024-08-28,OneRepublic,Wherever I Go,Oh My My,fwdbtn,fwdbtn,True,1.0
2024-08-28,keshi,ANGOSTURA,GABRIEL,fwdbtn,fwdbtn,True,2.0
2024-08-28,Healing Meditation Zone,Serenity Spa Music 449,Zen Meditation Music 111: Relaxing Flute Piano Songs with Sounds of Nature for Yoga Relaxation Meditation Sleep Well & Anxiety Stress Free,fwdbtn,fwdbtn,True,1.0
2024-08-28,Jack Johnson,Tape Deck,From Here To Now To You,fwdbtn,fwdbtn,True,2.0
2024-08-28,James Bay,Chew On My Heart,Chew On My Heart,fwdbtn,fwdbtn,True,1.0
2024-08-28,Attom,Oasis,Oasis,fwdbtn,fwdbtn,True,2.0
2024-08-28,Valley,There's Still A Light In The House,MAYBE,fwdbtn,fwdbtn,True,2.0
2024-08-28,Alan Gogoll,Thursday's Interlude,Owl's Friend,fwdbtn,fwdbtn,True,2.0
2024-08-28,John Mayer,Something Like Olivia,Born and Raised,fwdbtn,trackdone,False,181.0
2024-08-28,Alan Gogoll,First Light,Blossom,trackdone,trackdone,False,114.0
2024-08-28,Grimes,Medieval Warfare,Suicide Squad: The Album,trackdone,fwdbtn,True,34.0
2024-08-29,Drive!Drive!,Nice To Know You,Nice To Know You,fwdbtn,endplay,True,117.0
2024-08-30,Smallpools,Night Shift,Night Shift,clickrow,trackdone,False,200.0
2024-08-30,Traveler of Home,Searching Soul,Traveler of Home,trackdone,fwdbtn,True,64.0
2024-08-30,Linkin Park,Invisible,One More Light,fwdbtn,fwdbtn,True,2.0
2024-08-30,Jack Johnson,Radiate,From Here To Now To You,fwdbtn,fwdbtn,True,3.0
2024-08-30,Taylor Swift,Our Song,Taylor Swift,fwdbtn,fwdbtn,True,1.0
2024-08-30,Imagine Dragons,Rise Up,Evolve,fwdbtn,fwdbtn,True,7.0
2024-08-30,Dermot Kennedy,Kiss Me,Sonder,fwdbtn,backbtn,True,2.0
2024-08-30,Imagine Dragons,Rise Up,Evolve,backbtn,trackdone,False,232.0
2024-08-30,Dermot Kennedy,Kiss Me,Sonder,trackdone,fwdbtn,True,5.0
2024-08-30,Twenty One Pilots,Heathens,Heathens,fwdbtn,fwdbtn,True,2.0
2024-08-30,Ludovico Einaudi,Elements,Elements,fwdbtn,fwdbtn,True,1.0
2024-08-30,With Confidence,That Something,Love and Loathing,fwdbtn,trackdone,False,168.0
2024-08-30,Jake Miller,Leave My Heart Alone,BASED ON A TRUE STORY II,trackdone,fwdbtn,True,136.0
2024-08-30,Taylor Swift,I Almost Do,Red,fwdbtn,fwdbtn,True,1.0
2024-08-30,Taylor Swift,I Wish You Would - Voice Memo,1989,fwdbtn,fwdbtn,True,2.0
2024-08-30,Desmond Cheese,Morning Glory,Sunrise and Set,fwdbtn,fwdbtn,True,4.0
2024-08-30,ayokay,Half Past You (feat. Future Jr.),In the Shape of a Dream,fwdbtn,trackdone,False,174.0
2024-08-30,CloZee,Air,Neon Jungle,trackdone,trackdone,False,266.0
2024-08-30,Mishegas,Episodes,Episodes,trackdone,trackdone,False,186.0
2024-08-30,MKTO,How Can I Forget (Ryan Riback Remix),How Can I Forget,trackdone,trackdone,False,163.0
2024-08-30,Pierce Fulton,Life in Letters,Better Places,trackdone,fwdbtn,True,190.0
2024-08-30,Rise Against,The Eco-Terrorist In Me,The Black Market,fwdbtn,trackdone,False,165.0
2024-08-30,With Confidence,Pâquerette (Without Me),Love and Loathing,trackdone,endplay,True,81.0
2024-08-30,Noah Kahan,Dial Drunk - Live From Fenway Park,Live From Fenway Park,clickrow,endplay,True,125.0
2024-08-30,Noah Kahan,Forever - Live From Fenway Park,Live From Fenway Park,clickrow,endplay,True,34.0
2024-08-30,Noah Kahan,Paul Revere - Live From Fenway Park,Live From Fenway Park,clickrow,endplay,True,9.0
2024-08-30,Noah Kahan,Mess - Live From Fenway Park,Live From Fenway Park,clickrow,endplay,True,39.0
2024-08-30,Noah Kahan,Pain Is Cold Water - Live From Fenway Park,Live From Fenway Park,clickrow,logout,False,33.0
2024-08-30,Noah Kahan,Dial Drunk - Live From Fenway Park,Live From Fenway Park,clickrow,fwdbtn,True,617.0
2024-08-30,Noah Kahan,New Perspective - Live From Fenway Park,Live From Fenway Park,fwdbtn,fwdbtn,True,1.0
2024-08-30,Noah Kahan,"Everywhere, Everything (feat. Gracie Abrams) - Live From Fenway Park",Live From Fenway Park,fwdbtn,endplay,True,26.0
2024-08-30,Noah Kahan,Northern Attitude - Live From Fenway Park,Live From Fenway Park,clickrow,endplay,True,324.0
2024-08-30,Noah Kahan,All My Love - Live From Fenway Park,Live From Fenway Park,clickrow,trackdone,False,269.0
2024-08-30,Noah Kahan,"Your Needs, My Needs - Live From Fenway Park",Live From Fenway Park,trackdone,endplay,True,30.0
2024-08-30,Noah Kahan,Pain Is Cold Water - Live From Fenway Park,Live From Fenway Park,clickrow,endplay,True,99.0
2024-08-30,Goth Babe,Whole World,Whole World,clickrow,trackdone,False,184.0
2024-08-30,Noah Kahan,Pain Is Cold Water - Live From Fenway Park,Live From Fenway Park,trackdone,fwdbtn,True,13.0
2024-08-30,Kasbo,Atlantis - Model Man Remix,The Learning of Urgency Remixes,fwdbtn,fwdbtn,True,3.0
2024-08-30,Thornberg,Light in the Distance,Light in the Distance,fwdbtn,endplay,True,7.0
2024-08-30,Two Friends,Wrong Way (with Alexander Stewart) - Quarterhead Remix,Wrong Way (with Alexander Stewart) - Quarterhead Remix,clickrow,endplay,True,23.0
